"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.873091137E1,1.726943254E-1,-5.789995193E-3,1.239461899E-1,2.126487998E-1
1.873593168E1,2.347559929E-1,-1.301760674E-1,5.410766602E-2,2.738317444E-1
1.874095382E1,2.252932787E-1,-2.845920324E-1,-1.040267944E-2,3.631224340E-1
1.874597595E1,2.328389287E-1,-3.788189292E-1,-1.021957397E-2,4.447720624E-1
1.875099809E1,1.976362467E-1,-4.417401850E-1,-3.614044189E-2,4.852840494E-1
1.875602022E1,1.151207089E-1,-4.783512354E-1,-8.318233490E-2,4.989909647E-1
1.876104236E1,-5.739742517E-2,-4.841548800E-1,-1.273775101E-1,5.039101531E-1
1.876606163E1,-1.148871779E-1,-4.972376227E-1,-1.640138626E-1,5.360455804E-1
1.877108376E1,-1.270045638E-1,-4.653171897E-1,-1.884155273E-1,5.178326537E-1
1.877610590E1,-1.794836521E-1,-4.264209867E-1,-1.817312241E-1,4.970668738E-1
1.878112803E1,-2.389561534E-1,-4.185435772E-1,-1.632070541E-1,5.088372154E-1
1.878615017E1,-3.741284013E-1,-4.437207282E-1,-1.163330078E-1,5.919404649E-1
1.879117230E1,-4.987680614E-1,-4.162908494E-1,-5.559635162E-2,6.520418734E-1
1.879619486E1,-5.322706699E-1,-3.269582391E-1,1.412487030E-2,6.248305916E-1
1.880121699E1,-4.658562541E-1,-1.640382409E-1,7.134056091E-2,4.990191074E-1
1.880623913E1,-3.356595635E-1,-2.076172829E-2,7.811355591E-2,3.452537032E-1
1.881126126E1,-3.489349484E-1,3.419232368E-2,1.180047989E-1,3.699322179E-1
1.881628340E1,-3.169474602E-1,9.443593025E-2,7.670593262E-2,3.394961525E-1
1.882130553E1,-2.779296637E-1,1.337413192E-1,3.327465057E-2,3.102238559E-1
1.882633085E1,-3.247807622E-1,1.286143064E-1,-3.126621246E-2,3.507160666E-1
1.883135298E1,-4.331308007E-1,1.171678901E-1,-6.207084656E-2,4.529717375E-1
1.883637512E1,-4.550761878E-1,4.956382513E-2,-9.031295776E-2,4.665911914E-1
1.884139725E1,-3.892704844E-1,-6.686747074E-2,-1.325874329E-1,4.166319672E-1
1.884641939E1,-3.739289641E-1,-1.725832820E-1,-8.901023865E-2,4.213439000E-1
1.885144152E1,-3.778547049E-1,-2.489804029E-1,1.123809814E-2,4.526496591E-1
1.885646496E1,-3.439534009E-1,-3.442509770E-1,6.320667267E-2,4.907216733E-1
1.886148710E1,-2.771323919E-1,-3.658567071E-1,1.457023621E-1,4.815419723E-1
1.886650923E1,-2.538039088E-1,-3.974878788E-1,2.014627457E-1,5.128355251E-1
1.887153137E1,-3.212413192E-1,-3.844000101E-1,1.618261337E-1,5.264475762E-1
1.887655350E1,-4.098395705E-1,-4.312431812E-1,8.458137512E-2,6.009102794E-1
1.888157564E1,-4.531367719E-1,-4.543486238E-1,-2.519130707E-2,6.421839362E-1
1.888660585E1,-5.132411718E-1,-4.370670617E-1,-7.934856415E-2,6.787785438E-1
1.889162798E1,-5.972249508E-1,-3.604324460E-1,-1.591424942E-1,7.154827206E-1
1.889665012E1,-6.762487888E-1,-2.556458712E-1,-2.263793945E-1,7.575716904E-1
1.890167225E1,-6.245187521E-1,-1.537507772E-1,-2.217779160E-1,6.803296387E-1
1.890669439E1,-5.237125158E-1,-7.132351398E-2,-2.576045990E-1,5.879812687E-1
1.891171652E1,-3.931764662E-1,3.459441662E-2,-2.361335754E-1,4.599386619E-1
1.891672522E1,-3.396186233E-1,1.260917783E-1,-1.674089432E-1,3.990810695E-1
1.892174736E1,-2.598839998E-1,2.009988427E-1,-1.064987183E-1,3.453725599E-1
1.892676949E1,-1.399182081E-1,2.689455748E-1,-6.284046173E-2,3.096090289E-1
1.893179163E1,-2.029627562E-2,3.138335943E-1,-1.266174316E-1,3.390212939E-1
1.893681376E1,-3.869980574E-2,3.027561307E-1,-1.187925339E-1,3.275219317E-1
1.894183590E1,7.883071899E-3,3.210332990E-1,-1.254138947E-1,3.447508765E-1
1.894686027E1,-3.336477280E-2,3.042093515E-1,-7.744216919E-2,3.156799442E-1
1.895188241E1,-8.100247383E-2,2.097155452E-1,-5.133438110E-2,2.306018849E-1
1.895690454E1,-5.897539854E-2,4.962813854E-2,-3.973865509E-2,8.671914712E-2
1.896192668E1,-3.942787647E-2,-1.547589302E-1,5.969905853E-2,1.704959281E-1
1.896694882E1,1.780891418E-2,-4.105854630E-1,1.750354767E-1,4.466934049E-1
1.897197095E1,1.075362563E-1,-5.160405636E-1,2.705621719E-1,5.925080578E-1
1.897699845E1,2.106134295E-1,-5.867909789E-1,3.821010590E-1,7.312201371E-1
1.898202059E1,2.605668902E-1,-5.731925964E-1,4.216022491E-1,7.577554443E-1
1.898704272E1,1.838878989E-1,-5.425641537E-1,4.110803604E-1,7.051082775E-1
1.899206486E1,2.075745463E-1,-4.469201565E-1,2.796077728E-1,5.665733185E-1
1.899708699E1,-6.920385361E-2,-2.907024026E-1,-4.782676697E-2,3.026292449E-1
1.900210913E1,-3.468129933E-1,-3.691195250E-1,-5.885314941E-2,5.098942726E-1
1.900712314E1,-3.802729547E-1,-3.781842291E-1,-7.448291779E-2,5.414596350E-1
1.901214527E1,-2.854398787E-1,-2.183044553E-1,-1.279878616E-1,3.814625175E-1
1.901716741E1,-1.436918974E-1,-3.092026711E-2,-1.074485779E-1,1.820676280E-1
1.902218954E1,-1.527428627E-1,1.080299616E-1,-1.987895966E-1,2.729801429E-1
1.902721168E1,4.089754820E-2,2.352790833E-1,-1.731452942E-1,2.949714382E-1
1.903223382E1,3.637838364E-2,2.771934867E-1,-6.473350525E-2,2.869669712E-1
1.903725371E1,8.739501238E-2,2.913081646E-1,4.973697662E-2,3.081754400E-1
1.904227585E1,1.719631553E-1,3.276261687E-1,1.322288513E-1,3.929309129E-1
1.904729798E1,2.040191293E-1,3.049915433E-1,1.901721954E-1,4.132905885E-1
1.905232012E1,2.337347865E-1,2.262158394E-1,1.667785645E-1,3.655415790E-1
1.905734225E1,2.678966522E-1,1.628220677E-1,1.245374680E-1,3.373265820E-1
1.906236439E1,2.089974880E-1,4.358673096E-2,4.696559906E-2,2.185989950E-1
1.906738991E1,1.831552386E-1,-7.907921076E-2,-4.418754578E-2,2.043328222E-1
1.907241204E1,1.874222159E-1,-1.958230138E-1,-1.131353378E-1,2.937232446E-1
1.907743418E1,1.215627789E-1,-3.569386005E-1,-1.481351852E-1,4.051255446E-1
1.908245632E1,4.545861483E-2,-4.480440617E-1,-1.684656143E-1,4.808228677E-1
1.908747845E1,-7.164031267E-2,-5.367525816E-1,-1.409502029E-1,5.595557416E-1
1.909250059E1,-1.558629870E-1,-5.827956796E-1,-1.301069260E-1,6.171481889E-1
1.909752236E1,-2.976579070E-1,-6.032022238E-1,-2.890300751E-2,6.732670616E-1
1.910254449E1,-3.892227709E-1,-5.671044588E-1,4.307937622E-2,6.891717241E-1
1.910756663E1,-3.140984476E-1,-4.538083971E-1,1.430768967E-1,5.701498876E-1
1.911258876E1,-1.941332221E-1,-3.921507597E-1,2.351608276E-1,4.967600438E-1
1.911761090E1,-3.149217367E-2,-3.481471241E-1,2.908153534E-1,4.547216146E-1
1.912263303E1,7.654339075E-2,-3.071436286E-1,3.340425491E-1,4.601961798E-1
1.912765397E1,1.448683143E-1,-2.500368357E-1,3.245344162E-1,4.345432487E-1
1.913267611E1,1.522746086E-1,-1.790727973E-1,2.769746780E-1,3.632761972E-1
1.913769824E1,1.560013890E-1,-9.898525476E-2,1.370534897E-1,2.300395033E-1
1.914272038E1,3.001487255E-2,-4.263573885E-2,-1.840591431E-3,5.217361956E-2
1.914774251E1,-1.181982756E-1,3.069055080E-2,-1.135568619E-1,1.667570182E-1
1.915276465E1,-1.839389205E-1,6.395459175E-2,-2.339630127E-1,3.044050059E-1
1.915778652E1,-1.658964157E-1,7.720887661E-3,-3.083286285E-1,3.502110450E-1
1.916280866E1,-1.625106335E-1,-7.784831524E-2,-2.681207657E-1,3.230461440E-1
1.916783079E1,-2.523090243E-1,-2.166836858E-1,-2.258872986E-1,4.020407132E-1
1.917285293E1,-3.972457647E-1,-5.489003658E-1,-5.711364746E-1,8.861674119E-1
1.917787507E1,-6.735494137E-1,-5.176922083E-1,-2.552919388E-1,8.870445362E-1
1.918289720E1,-6.025940776E-1,-4.563796818E-1,-3.453159332E-2,7.566997207E-1
1.918792975E1,-5.335234404E-1,-4.269928932E-1,5.863666534E-2,6.858632887E-1
1.919295189E1,-4.301371872E-1,-4.124522209E-1,7.034873962E-2,6.000698122E-1
1.919797402E1,-3.824102283E-1,-3.743331730E-1,1.960096359E-1,5.698970824E-1
1.920299616E1,-2.993156016E-1,-2.745984197E-1,2.730903625E-1,4.894614056E-1
1.920801829E1,-2.376736999E-1,-1.995602846E-1,2.734718323E-1,4.136422825E-1
1.921304043E1,-2.090358734E-1,-1.059860587E-1,2.832794189E-1,3.676632565E-1
1.921807022E1,-1.986582875E-1,1.324290037E-2,2.406396866E-1,3.123266693E-1
1.922309236E1,-1.921287775E-1,7.946741581E-2,9.848308563E-2,2.300596781E-1
1.922811449E1,-1.636506915E-1,1.574274898E-1,-6.632804871E-2,2.365679044E-1
1.923313663E1,-1.373211145E-1,2.258049250E-1,-2.322254181E-1,3.518147203E-1
1.923815876E1,-1.178734899E-1,2.779663801E-1,-3.493452072E-1,4.617375249E-1
1.924318090E1,-1.197193861E-1,2.308074832E-1,-3.871870041E-1,4.663888955E-1
1.924819918E1,-2.712922096E-1,1.609823704E-1,-3.416166306E-1,4.649910847E-1
1.925322132E1,-3.932013512E-1,1.372393370E-1,-2.584362030E-1,4.901338686E-1
1.925824345E1,-4.243987501E-1,1.068814993E-1,-1.616697311E-1,4.665565945E-1
1.926326559E1,-4.465076029E-1,8.147549629E-2,-7.990264893E-2,4.608597718E-1
1.926828772E1,-4.570329487E-1,7.999676466E-2,3.448677063E-2,4.652611481E-1
1.927330986E1,-4.939879477E-1,6.424993277E-2,1.028242111E-1,5.086501398E-1
1.927833158E1,-5.190750360E-1,4.616290331E-2,1.611251831E-1,5.454642347E-1
1.928335376E1,-5.037472248E-1,4.467374086E-2,2.403535843E-1,5.599346882E-1
1.928837590E1,-4.646547735E-1,2.906781435E-2,2.880220413E-1,5.474538269E-1
1.929339803E1,-4.231599867E-1,8.956611156E-3,2.758703232E-1,5.052217637E-1
1.929842022E1,-2.935841382E-1,4.849249125E-2,2.423954010E-1,3.837951254E-1
1.930344236E1,-2.359094024E-1,9.236878157E-2,2.590599060E-1,3.623496555E-1
1.930846512E1,-3.018498719E-1,1.477802992E-1,2.137918472E-1,3.983206195E-1
1.931348730E1,-3.313132823E-1,2.006307840E-1,1.949920654E-1,4.336393756E-1
1.931850944E1,-2.679305673E-1,1.986041069E-1,1.692152023E-1,3.739841773E-1
1.932353158E1,-2.263016105E-1,1.611698270E-1,7.473850250E-2,2.877046677E-1
1.932855376E1,-1.971055269E-1,2.242873311E-1,-3.084087372E-2,3.001775393E-1
1.933357590E1,-1.896854639E-1,2.540836334E-1,-1.141767502E-1,3.370094929E-1
1.933859694E1,-2.372651100E-1,2.103899121E-1,-1.944417953E-1,3.719761543E-1
1.934361913E1,-2.231037021E-1,2.292954326E-1,-2.645282745E-1,4.151227111E-1
1.934864126E1,-2.405199409E-1,1.935677528E-1,-3.102350235E-1,4.376803476E-1
1.935366340E1,-4.080998003E-1,1.322963834E-1,-3.222637177E-1,5.365647061E-1
1.935868559E1,-4.588414133E-1,1.740767360E-1,-3.555145264E-1,6.059940024E-1
1.936370772E1,-4.766675532E-1,1.729509830E-1,-3.599252701E-1,6.218281104E-1
1.936871772E1,-5.256567597E-1,1.126630306E-1,-2.835025787E-1,6.077678008E-1
1.937373991E1,-5.008478761E-1,9.337687492E-2,-2.053174973E-1,5.492932827E-1
1.937876204E1,-4.360379577E-1,6.689351797E-2,-1.039905548E-1,4.532304919E-1
1.938378418E1,-4.452303350E-1,-7.599210739E-2,-6.526088715E-2,4.563593266E-1
1.938880637E1,-4.114969969E-1,-1.586398184E-1,2.780818939E-2,4.418932743E-1
1.939382850E1,-3.728905916E-1,-2.272590697E-1,1.605186462E-1,4.652529569E-1
1.939886314E1,-3.485596776E-1,-2.794845998E-1,2.755279541E-1,5.249010801E-1
1.940388532E1,-3.690485060E-1,-2.657427788E-1,3.658466339E-1,5.836606752E-1
1.940890746E1,-3.152038157E-1,-1.628819108E-1,3.675413132E-1,5.108527960E-1
1.941392960E1,-2.992957234E-1,-7.838922739E-2,3.454780579E-1,4.637649076E-1
1.941895178E1,-3.590770066E-1,-2.604222298E-2,3.045911789E-1,4.715827396E-1
1.942397392E1,-3.418246210E-1,3.062057495E-2,1.761093140E-1,3.857410810E-1
1.942899173E1,-2.956836820E-1,8.473467827E-2,1.032791138E-1,3.244616785E-1
1.943401392E1,-2.828580141E-1,1.838228106E-1,1.141595840E-1,3.561346550E-1
1.943903605E1,-3.293745220E-1,2.610207796E-1,1.130428314E-1,4.351989256E-1
1.944405819E1,-3.300568461E-1,3.166104555E-1,7.150554657E-2,4.629176443E-1
1.944908038E1,-2.475262880E-1,3.342818022E-1,2.790451050E-2,4.168839746E-1
1.945410251E1,-2.322524786E-1,3.072967529E-1,-1.105308533E-3,3.851931073E-1
1.945911491E1,-2.549702525E-1,3.122022748E-1,5.322074890E-2,4.065864461E-1
1.946413710E1,-2.585603595E-1,3.773203492E-1,2.628898621E-2,4.581650535E-1
1.946915923E1,-2.481386662E-1,3.806191087E-1,9.085655212E-3,4.544515955E-1
1.947418137E1,-2.880620956E-1,3.770397604E-1,-4.833698273E-2,4.769436190E-1
1.947920355E1,-2.210629582E-1,2.714974582E-1,-8.863067627E-2,3.611579960E-1
1.948422569E1,-1.432063580E-1,1.881581247E-1,-1.024112701E-1,2.576812160E-1
1.948925142E1,-3.567141294E-2,5.524539948E-2,-8.037376404E-2,1.038481864E-1
1.949427361E1,1.476466656E-3,-7.251745462E-2,1.521205902E-2,7.411051153E-2
1.949929574E1,1.659333706E-2,-1.622762382E-1,1.172142029E-1,2.008683292E-1
1.950431788E1,3.135007620E-2,-2.834018767E-1,1.851921082E-1,3.399934822E-1
1.950934006E1,-9.006798267E-3,-3.121318221E-1,2.218141556E-1,3.830259996E-1
1.951436220E1,-7.034623623E-2,-2.824424207E-1,2.938194275E-1,4.135845378E-1
1.951938444E1,-3.377127647E-2,-2.493502051E-1,3.082628250E-1,3.979220943E-1
1.952440663E1,-4.414200783E-3,-1.981122345E-1,2.228250504E-1,2.981927995E-1
1.952942876E1,-4.382747412E-2,-1.187987328E-1,1.095638275E-1,1.674461665E-1
1.953445090E1,-1.870841384E-1,-7.059121132E-2,1.620388031E-2,2.006144553E-1
1.953947309E1,-3.457461298E-1,1.372140646E-2,-1.049222946E-1,3.615762038E-1
1.954449522E1,-3.820044994E-1,1.124535203E-1,-1.347990036E-1,4.204093281E-1
1.954952017E1,-3.849337399E-1,1.708544791E-1,-1.145572662E-1,4.364500022E-1
1.955454236E1,-3.334207237E-1,1.917731762E-1,-1.372652054E-1,4.083969475E-1
1.955956449E1,-2.563684583E-1,2.088206410E-1,-1.431818008E-1,3.603219042E-1
1.956458663E1,-2.394030690E-1,2.147427201E-1,-1.158189774E-1,3.418220309E-1
1.956960882E1,-2.201101780E-1,1.571244001E-1,-5.307865143E-2,2.755973708E-1
1.957463095E1,-1.317799687E-1,4.345324636E-2,9.099960327E-3,1.390573769E-1
1.957965048E1,-9.143692255E-2,-1.943096519E-2,1.301364899E-1,1.602303941E-1
1.958467267E1,3.920996189E-2,-7.529351115E-2,1.931533813E-1,2.109852191E-1
1.958969480E1,7.639139891E-2,-1.743472964E-1,2.342834473E-1,3.018631465E-1
1.959471694E1,1.467374563E-1,-2.452257425E-1,2.085866928E-1,3.538021400E-1
1.959973913E1,1.073962450E-1,-3.882186413E-1,2.068996429E-1,4.528301328E-1
1.960476126E1,2.103805542E-2,-4.722610712E-1,2.527837753E-1,5.360715962E-1
1.960978694E1,-5.209326744E-3,-5.048533082E-1,3.078413010E-1,5.913292369E-1
1.961480913E1,-2.193623781E-2,-5.055395365E-1,3.126258850E-1,5.947994330E-1
1.961983126E1,-7.436460257E-2,-4.127040505E-1,2.319202423E-1,4.792094805E-1
1.962485345E1,-1.479386687E-1,-3.192149997E-1,1.875686646E-1,3.987054924E-1
1.962987559E1,-1.283996105E-1,-2.506513596E-1,9.372711182E-2,2.968119531E-1
1.963489772E1,-5.670118332E-2,-1.991547048E-1,1.016139984E-2,2.073182932E-1
1.963993090E1,-1.141864061E-2,-1.214079708E-1,-1.336383820E-2,1.226738476E-1
1.964495309E1,1.021140814E-2,-3.657227755E-2,-1.122474670E-3,3.798768604E-2
1.964997522E1,-8.146345615E-3,1.464888453E-2,3.946113586E-2,4.287346509E-2
1.965499736E1,6.124973297E-4,1.108335555E-1,1.057558060E-1,1.531951131E-1
1.966001954E1,-2.105569839E-2,1.781546175E-1,1.049213409E-1,2.078241997E-1
1.966504168E1,1.732146740E-2,2.477345765E-1,6.639480591E-3,2.484281311E-1
1.967005095E1,1.329219341E-2,2.938607931E-1,-7.190799713E-2,3.028227339E-1
1.967507314E1,7.492840290E-3,2.858546376E-1,-9.762191772E-2,3.021573354E-1
1.968009527E1,8.288252354E-2,2.693769932E-1,-1.445655823E-1,3.167533500E-1
1.968511741E1,1.272273660E-1,2.322844267E-1,-1.864290237E-1,3.238805929E-1
1.969013960E1,7.871049643E-2,1.533167362E-1,-1.780910492E-1,2.478261198E-1
1.969516173E1,-1.211714745E-2,7.306486368E-2,-1.365814209E-1,1.553698301E-1
1.970018986E1,3.786069155E-2,8.391737938E-4,-6.928348541E-2,7.895782120E-2
1.970521204E1,7.785326242E-2,-7.081006467E-2,-2.154064178E-2,1.074206450E-1
1.971023418E1,1.078967452E-1,-1.421465874E-1,-9.806632996E-3,1.787275300E-1
1.971525632E1,1.279705167E-1,-2.274781168E-1,1.611423492E-2,2.615003161E-1
1.972027850E1,2.094764113E-1,-3.031403720E-1,1.809787750E-2,3.689200255E-1
1.972530064E1,2.680004239E-1,-3.409739733E-1,8.906269073E-2,4.427410536E-1
1.973031605E1,2.279713750E-1,-3.888451457E-1,1.215124130E-1,4.668369755E-1
1.973533824E1,2.449275255E-1,-3.563303053E-1,1.680011749E-1,4.638805601E-1
1.974036038E1,2.162988186E-1,-2.915129662E-1,2.165250778E-1,4.226678337E-1
1.974538251E1,2.019038796E-1,-2.467120588E-1,1.981658936E-1,3.753688026E-1
1.975040470E1,1.876378059E-1,-1.952891946E-1,1.395797729E-1,3.046774175E-1
1.975542684E1,1.452516317E-1,-1.108004749E-1,1.004552841E-1,2.084851214E-1
1.976044861E1,1.844040751E-1,-7.496386766E-3,3.309822083E-2,1.875008026E-1
1.976547079E1,1.476303339E-1,1.939278841E-2,-2.424526215E-2,1.508596317E-1
1.977049293E1,1.020782590E-1,6.103411317E-2,-5.152702332E-3,1.190448834E-1
1.977551506E1,8.118534088E-2,7.200431824E-2,-2.666473389E-2,1.117438564E-1
1.978053725E1,-1.777178049E-2,2.649855614E-2,-2.427291870E-2,4.008970244E-2
1.978555939E1,-1.819980145E-2,-6.586503983E-2,-2.668666840E-2,7.335948823E-2
1.979057835E1,-2.089989185E-2,-1.218185872E-1,-5.817413330E-4,1.235998062E-1
1.979560048E1,4.931628704E-3,-1.681182384E-1,4.194450378E-2,1.733418716E-1
1.980062262E1,1.872515678E-2,-1.694776416E-1,7.225036621E-2,1.851848210E-1
1.980564475E1,1.562333107E-2,-2.309034318E-1,7.858276367E-2,2.444089483E-1
1.981066689E1,3.867983818E-2,-2.686382234E-1,1.123523712E-2,2.716410417E-1
1.981568902E1,6.159883738E-2,-2.064510286E-1,-1.125640869E-1,2.430784187E-1
1.982071199E1,8.433502913E-2,-1.423296183E-1,-2.044515610E-1,2.630029623E-1
1.982573413E1,1.000222564E-1,-8.315712214E-2,-2.504701614E-1,2.822319268E-1
1.983075626E1,1.679545045E-1,-3.602789342E-2,-2.889957428E-1,3.361923022E-1
1.983577840E1,1.930837035E-1,-2.986848354E-3,-3.082561493E-1,3.637472906E-1
1.984080053E1,2.494105101E-1,3.740212321E-2,-2.632722855E-1,3.645775880E-1
1.984582267E1,3.223721385E-1,6.616830826E-2,-1.997146606E-1,3.849519274E-1
1.985085121E1,3.332887888E-1,1.070035249E-1,-1.818599701E-1,3.944670072E-1
1.985587335E1,2.755291462E-1,1.006064415E-1,-1.143064499E-1,3.148077683E-1
1.986089548E1,2.089539766E-1,9.013950825E-2,-5.447387695E-2,2.339963644E-1
1.986591762E1,2.003596425E-1,9.913279116E-2,-2.606105804E-2,2.250566048E-1
1.987093975E1,2.418212891E-1,9.903508425E-2,2.347755432E-2,2.623674509E-1
1.987596189E1,3.140229583E-1,1.348520815E-2,6.071090698E-2,3.201219821E-1
1.988098454E1,2.856954932E-1,-6.623971462E-2,6.438827515E-2,3.002589959E-1
1.988600668E1,1.980020404E-1,-1.783837229E-1,9.656047821E-2,2.834598500E-1
1.989102882E1,1.486793160E-1,-2.209433466E-1,1.570129395E-1,3.091513619E-1
1.989605095E1,1.251665950E-1,-2.897277176E-1,1.719026566E-1,3.593874653E-1
1.990107309E1,-2.499443293E-2,-4.677620232E-1,1.470565796E-3,4.684316328E-1
1.990609522E1,-4.398280382E-2,-2.651918530E-1,1.461143494E-1,3.059585087E-1
1.991110767E1,-2.316129208E-2,-1.719331890E-1,6.870460510E-2,1.865952564E-1
1.991612980E1,6.612253189E-2,-1.172068641E-1,-1.790809631E-1,2.240081016E-1
1.992115194E1,1.692292094E-1,-1.074614972E-1,-3.131866455E-1,3.718499343E-1
1.992617408E1,2.195314765E-1,-6.157195568E-2,-3.820667267E-1,4.449271385E-1
1.993119621E1,1.677356958E-1,-1.065714657E-2,-3.839054108E-1,4.190849590E-1
1.993621835E1,1.144646406E-1,2.566537261E-2,-3.453826904E-1,3.647602886E-1
1.994124522E1,5.963099003E-2,-2.364804596E-2,-2.169389725E-1,2.262246733E-1
1.994626736E1,1.527148485E-2,-6.806863099E-2,-6.822204590E-2,9.757460900E-2
1.995128949E1,-1.394963264E-2,-8.892100304E-2,8.160209656E-2,1.214925479E-1
1.995631163E1,-4.400253296E-3,-7.458786666E-2,1.873874664E-1,2.017344161E-1
1.996133376E1,-1.539885998E-3,-7.740364969E-2,1.996135712E-1,2.141010837E-1
1.996635590E1,-5.292868614E-2,-3.766889125E-2,2.140874863E-1,2.237271619E-1
1.997141038E1,3.212589025E-2,8.902296424E-3,2.093925476E-1,2.120296269E-1
1.997643251E1,7.635861635E-2,1.717247069E-2,2.332248688E-1,2.460068525E-1
1.998145465E1,1.466645002E-1,3.040277958E-2,1.926975250E-1,2.440638047E-1
1.998647678E1,2.774742246E-1,3.897716105E-2,1.501893997E-1,3.179119692E-1
1.999149892E1,1.853367090E-1,1.414759457E-2,1.009845734E-1,2.115366025E-1
1.999652105E1,2.282837629E-1,5.390137434E-2,-2.374267578E-2,2.357595157E-1
2.000151335E1,1.627104878E-1,6.017665565E-2,-1.093235016E-1,2.050550188E-1
2.000653548E1,2.735501528E-2,9.552568197E-3,-1.346902847E-1,1.377716271E-1
2.001155762E1,-3.204959631E-2,2.119395137E-2,-1.811323166E-1,1.851628373E-1
2.001657975E1,-7.067054510E-2,2.533505112E-2,-1.700868607E-1,1.859186137E-1
2.002160189E1,-2.096267343E-1,3.166034818E-2,-1.614370346E-1,2.664726281E-1
2.002662402E1,-3.122087121E-1,7.532124966E-2,-1.646995544E-1,3.609342236E-1
2.003164267E1,-3.096722066E-1,6.394204497E-2,-1.869182587E-1,3.673198825E-1
2.003666480E1,-3.736755550E-1,3.135160357E-2,-2.279539108E-1,4.388386137E-1
2.004168694E1,-4.104968607E-1,3.246147558E-2,-2.188024521E-1,4.663002607E-1
2.004670908E1,-3.893243670E-1,3.377739340E-2,-5.774402618E-2,3.950300592E-1
2.005173121E1,-4.220340550E-1,2.772819251E-2,5.676841736E-2,4.267367449E-1
2.005675335E1,-4.107280374E-1,-2.393662930E-2,2.106389999E-1,4.622112841E-1
2.006177574E1,-4.271937907E-1,-7.101035118E-2,3.132820129E-1,5.344928666E-1
2.006679788E1,-4.358265996E-1,-8.052244782E-2,3.960275650E-1,5.943622816E-1
2.007182001E1,-3.442508876E-1,-5.039416254E-2,3.474082947E-1,4.916714029E-1
2.007684215E1,-2.958330512E-1,-3.059447184E-2,2.445325851E-1,3.850316884E-1
2.008186428E1,-2.786483169E-1,7.658414543E-4,1.757707596E-1,3.294553550E-1
2.008688642E1,-2.213779092E-1,9.858413786E-2,7.433700562E-2,2.534817574E-1
2.009192423E1,-2.453446090E-1,9.829975665E-2,2.125930786E-2,2.651580236E-1
2.009694637E1,-2.811024487E-1,9.813504666E-2,1.851844788E-2,2.983152811E-1
2.010196850E1,-2.885247171E-1,1.264929175E-1,5.622005463E-2,3.200119765E-1
2.010699064E1,-2.700664699E-1,1.215685531E-1,3.357887268E-3,2.961858989E-1
2.011201277E1,-2.616293430E-1,8.360190690E-2,-6.804180145E-2,2.829644478E-1
2.011703491E1,-3.249458671E-1,6.719337404E-2,-7.942771912E-2,3.411942681E-1
2.012204267E1,-3.428622186E-1,4.147548974E-2,-1.705932617E-2,3.457827899E-1
2.012706480E1,-3.797369897E-1,2.323381230E-2,1.866626740E-2,3.809047400E-1
2.013208694E1,-3.570735455E-1,3.347070515E-2,9.686565399E-2,3.714899190E-1
2.013710908E1,-2.988618612E-1,1.051811427E-1,1.150188446E-1,3.370620410E-1
2.014213121E1,-2.503257096E-1,1.620993018E-1,1.329994202E-1,3.265394161E-1
2.014715335E1,-2.067369521E-1,2.020178586E-1,7.954978943E-2,2.997991854E-1
2.015217757E1,-2.678784430E-1,1.969888806E-1,2.653312683E-2,3.335678134E-1
2.015719970E1,-2.738211155E-1,2.209682465E-1,-1.654338837E-2,3.522479992E-1
2.016222184E1,-2.586472034E-1,2.288052142E-1,-4.974079132E-2,3.488901664E-1
2.016724397E1,-3.126990497E-1,2.342664599E-1,-5.414104462E-2,3.944524340E-1
2.017226611E1,-3.332511485E-1,2.661278248E-1,-4.898834229E-2,4.292787029E-1
2.017728824E1,-3.206354082E-1,3.215994239E-1,-7.949638367E-2,4.610346293E-1
2.018230496E1,-3.227425814E-1,2.984818220E-1,-1.643638611E-1,4.693289366E-1
2.018732710E1,-3.155387342E-1,2.499134988E-1,-2.841444016E-1,4.927062924E-1
2.019234923E1,-3.678360879E-1,1.426990628E-1,-2.603921890E-1,4.727266676E-1
2.019737137E1,-4.081321955E-1,7.214704156E-2,-1.845541000E-1,4.536929583E-1
2.020239350E1,-3.865363300E-1,-9.069105983E-2,2.607250214E-2,3.978881477E-1
2.020741564E1,-3.103259802E-1,-2.247836888E-1,1.921787262E-1,4.286753825E-1
2.021243970E1,-1.726728082E-1,-2.499467283E-1,3.093738556E-1,4.335913378E-1
2.021746184E1,-4.287540913E-2,-2.526184916E-1,3.851833344E-1,4.626236095E-1
2.022248397E1,-1.594233513E-2,-2.734358013E-1,4.175796509E-1,4.993936927E-1
2.022750611E1,-1.257228851E-2,-2.644609511E-1,3.879175186E-1,4.696569582E-1
2.023252824E1,2.666378021E-2,-2.421266139E-1,3.181037903E-1,4.006573046E-1
2.023755038E1,1.109170318E-1,-1.657467186E-1,2.274799347E-1,3.025255086E-1
2.024257345E1,7.114887238E-2,-9.017790854E-2,6.395816803E-2,1.314719152E-1
2.024759559E1,8.371382952E-2,-2.983797342E-3,-6.017589569E-2,1.031409071E-1
2.025261772E1,3.864032030E-2,8.145305514E-2,-1.832408905E-1,2.042177722E-1
2.025763986E1,4.800724983E-2,1.492673159E-1,-2.434825897E-1,2.896017941E-1
